fips,state,county,yrs_lost_rate,sroh_fairpoor,phys_days,ment_days,pct_smokers,pct_obese,food_envir,inactive,binge_drink,uninsured,some_college,unemployed,income_ratio,social_assoc,air_pollution,housing_prob,drive_alone,phys_distress,ment_distress,food_insecure,poor_sleep,health_costs,hh_income,population,pct_65plus,pct_nhwhite,not_english,pct_female,pct_rural,rural_cat,race_cat
51157,Virginia,Rappahannock,5687.3,11.89551313,3.030734108,3.153185739,14.13512235,27.2,7.2,25,16.01835137,16.61880833,62.5974026,4.099444591,4.813093163,9.509577503,8.5,12.73006135,71.31289763,8.913496167,9.763979873,8.8,32.2,7781.9,62.729,7378,24.57305503,88.73678504,1.526501767,50.66413662,100,Rural,Middle
51159,Virginia,Richmond,9002.9,16.91627755,3.593066358,3.333863997,17.57656111,29.9,8.1,23.4,16.89787899,17.17597471,38.4799045,4.560594415,4.360640202,21.34351831,8.1,12.95971979,76.45358175,10.84379499,10.65153254,12.7,38.2,8917.17,43.888,8908,19.8922317,60.73192636,1.59703738,44.25235743,100,Rural,High
51161,Virginia,Roanoke,5873.2,13.52108746,3.3289106,3.203611173,15.64616479,26.6,8.8,25.5,17.0497659,9.706781357,72.68172709,3.896995015,3.730593288,13.1151037,9.2,10.62483522,87.8017048,9.157705033,9.606382096,8.8,32.7,8588.47,63.372,94409,20.14002902,86.05217723,0.80353736,51.96538466,18.54053001,Urban,Middle
51163,Virginia,Rockbridge,5981.8,12.89761214,3.281188536,3.423022643,16.40906026,24.8,8.1,26.5,15.9611417,14.90436022,56.92645445,4.967689822,3.837069673,12.09298159,8.6,11.58635625,85.77740375,10.05206921,10.79992076,10.4,34.4,7617.92,47.561,22354,24.77408965,93.12874653,0.215073873,50.55471057,91.63939571,Rural,Low
51165,Virginia,Rockingham,5459,13.57730073,3.317897237,3.212607353,14.32470404,26.4,8.6,23.5,17.00003882,15.37369387,52.55707763,4.124916084,3.746083219,13.9437899,9.1,14.23233696,81.1977232,9.649071846,10.10300035,8.5,30.3,8496.13,52.953,78593,18.32351482,89.48252389,2.365775926,50.90275215,59.33249469,Rural,Middle
51167,Virginia,Russell,10908.6,17.60306996,4.275033222,3.842625287,18.86067138,28.9,8,26.8,15.4059999,14.45676667,49.63655244,6.4863468,5.332835077,8.921243265,9.2,12.06434316,87.4475734,12.17680411,12.02047561,12.9,35.9,10001.22,38.386,27891,19.47581657,96.63690796,0.239136121,51.15270159,88.18562481,Rural,Very Low
51169,Virginia,Scott,8930.2,16.62820148,3.851609989,3.652341348,17.83590326,31.2,8,32.7,15.81995999,14.44047549,57.08293613,5.136420008,4.999802982,5.360972123,10,10.57791538,86.96289063,11.67778958,11.67810937,11.5,35.8,10623.89,37.567,22126,22.1775287,96.84985989,0.278810409,49.83729549,82.12452,Rural,Very Low
51171,Virginia,Shenandoah,6305.3,14.11823086,3.472998837,3.365155706,15.84636178,26.6,8.7,23.8,15.94060514,14.49937074,48.15682281,4.25892773,4.045059429,16.27112341,9.1,13.65334866,81.72265724,10.00951624,10.59184197,9.7,34.8,8465.8,54.281,43190,20.62051401,88.28200972,2.335324888,51.31743459,66.58490701,Rural,Middle
51173,Virginia,Smyth,9079.3,15.8739714,3.677797806,3.546247244,18.98082854,29.6,7.7,27.5,16.0598045,13.70580707,54.42186213,6.48011782,4.782503502,11.09174457,8.6,11.30434783,87.08016294,11.08384145,11.45859255,13.6,34.1,9955.15,38.933,31470,20.57515094,93.98792501,0.292455965,50.80711789,75.28564332,Rural,Low
51175,Virginia,Southampton,6149.9,16.29716604,3.466059123,3.421117719,17.04637298,31.1,6.3,29.7,14.67990999,14.01563082,56.1,4.026409785,4.716307692,15.50473448,8.5,13.33830104,87.60394013,10.60368227,10.9223741,14.9,39.1,8913.6,48.119,18109,18.55983213,60.50030372,0.045714286,48.00927716,97.96445881,Rural,High
51177,Virginia,Spotsylvania,6124.6,12.92132753,3.128907869,3.19695825,15.108278,32.7,8.5,24.9,17.26078846,12.00725889,59.68669029,4.623421176,3.750987399,7.353624176,8.9,13.10237353,79.24967282,9.053718202,9.82679653,9,36.4,10005.45,76.181,130475,12.81088331,69.60873731,1.306741751,50.74305423,32.32758973,Suburban,High
51179,Virginia,Stafford,4751.8,11.92434335,2.918147776,2.925846239,13.9590595,29.6,9,20.7,18.94457888,9.259244213,70.5607224,4.473853809,3.472574623,6.214640837,9,11.86581318,72.67474344,8.402674883,9.086902457,7.7,34.9,9747.47,95.666,142003,9.473039302,63.74301951,1.470485042,49.65247213,19.75480959,Urban,High
51181,Virginia,Surry,8053.3,17.4599689,3.689397515,3.543533898,17.59906929,35.3,7.1,26.1,13.91403706,13.59329446,56.92657078,5.195154778,4.044821839,16.20029455,8.2,11.15384615,82.77404922,11.10848178,11.26444196,15.4,38.4,8215.97,51.331,6709,19.54091519,52.54136235,0,51.14025935,100,Rural,High
51183,Virginia,Sussex,8033.3,19.84902805,3.807418946,3.431348337,20.63327315,35.9,5.3,25.5,15.51000156,14.70308466,22.86665082,6.761308951,4.895374315,16.99668565,8.6,8.636977058,85.60031911,12.1057129,11.43224037,20.9,42.4,9650.9,39.9,11715,16.5002134,38.32693129,0.821264571,40.64020487,100,Rural,High
51185,Virginia,Tazewell,11677.2,15.06526841,3.589033098,3.496316946,17.77089202,30.3,7.4,29.6,15.5531944,15.34308345,52.70601546,7.484957882,4.967633646,12.65764522,8.8,11.17791746,84.85775467,10.75584843,11.20710018,13.6,34.8,10063.35,40.476,42899,19.92121029,93.75743024,0.333789593,50.17133267,51.88783886,Rural,Low
51187,Virginia,Warren,6901.7,11.97885648,2.997216733,3.095659302,16.63061288,29.2,8.8,21.2,18.36358673,13.88770217,51.63239347,4.736736132,4.08608111,13.08128351,9.1,14.70281543,75.04247274,8.956289096,9.805303073,9.5,32.6,8620.54,58.047,39083,15.00140726,87.16833406,0.582052909,50.00383799,50.4085163,Rural,Middle
51191,Virginia,Washington,7056.3,13.98503597,3.480242369,3.468566527,18.16777852,30,8.4,27.2,16.25503021,13.67495166,59.34337397,4.795476243,4.250929929,11.69398308,9.4,10.56910569,84.17963873,10.38232008,10.76807609,10.3,32.1,9528.84,45.864,54591,20.80929091,95.50841714,0.237393269,50.82889121,71.67614258,Rural,Very Low
51193,Virginia,Westmoreland,9134.5,16.93844957,3.641833807,3.537190577,16.85968855,30.7,7.7,29.9,14.04240603,17.32082552,53.79113019,5.419932811,4.390349433,20.02632031,8.3,14.86676017,73.97487229,11.15039549,11.36736956,13.1,35.5,8943.43,47.581,17629,23.98888196,63.59975041,1.151643051,51.42662658,78.8415263,Rural,High
51195,Virginia,Wise,12005.8,18.45139198,3.974743178,3.855511577,20.5155145,30.8,7.2,34.7,15.36541835,14.58728272,50.90875198,8.293940696,5.149542358,9.265055716,9.3,12.82051282,82.05283019,11.75400237,11.88334841,15.5,38.3,11348.75,36.076,39718,16.17150914,91.56805479,0.557329007,47.87753663,56.67036572,Rural,Low
51197,Virginia,Wythe,7370,14.86313006,3.568587898,3.494739749,17.38678998,31.3,8.3,26.6,15.65294744,14.29426605,48.70111333,5.432800992,4.784483273,10.30184403,8.6,9.995709996,82.60143198,10.74785863,11.10224235,12.1,36.2,9890.53,42.883,29119,20.13805419,93.93866548,0.305854413,51.1075243,75.33093894,Rural,Low
51199,Virginia,York,4388.6,11.03535354,2.725809418,2.965240814,13.11302335,26.1,8.7,22.2,17.95298821,9.002289476,78.2795561,4.325297779,3.522268536,8.893310422,8.5,11.50810137,84.59234095,8.160758021,9.05205167,8.9,33.1,8664.17,83.007,67837,14.89747483,71.8324808,1.429094323,50.66261775,6.099535623,Urban,High
51510,Virginia,Alexandria City,4187.9,13.21652489,2.811386001,3.072141459,15.33339136,20.1,8.7,14.7,18.95327379,13.05066862,81.91096392,3.29914056,4.083448226,23.17781836,10,14.99158636,58.69072088,8.763829111,9.581774983,11,36.1,8329.09,89.177,153511,10.34062706,52.10962081,5.682278701,51.77479138,0,Urban,High
51520,Virginia,Bristol City,16479.7,17.24524307,3.962453518,3.758955603,19.0650743,27.3,6.1,25.2,15.24553103,14.30140598,55.09725803,5.315220259,4.887239282,24.44134078,9.3,16.61237785,82.69745178,12.21015796,12.29045908,15.3,35.2,10248.26,38.745,17141,19.91132373,89.05548101,0.373066972,52.49985415,0.039248668,Urban,Middle
51530,Virginia,Buena Vista City,7297.2,19.87460546,4.401291029,4.037499828,21.45945812,25.9,3.8,22.4,15.21552515,14.13364873,48.81637876,5.206689808,3.596039982,16.65909435,8.4,19.16058394,84.34252956,13.81661497,13.52518365,14.1,35.4,9245.75,38.962,6618,17.93593231,88.47083711,0,52.97673013,3.894736842,Urban,Middle
51540,Virginia,Charlottesville City,6467,17.67090595,3.824925223,3.614994591,19.770608,25.9,7.2,18.4,17.83481947,15.4905292,76.45880809,3.693170276,6.560455277,20.61720001,8.7,20.98022356,60.08926272,11.82364271,11.74589444,17.4,36.7,7278.95,54.876,46597,9.571431637,66.23387772,3.332472836,51.59130416,0,Urban,High
51550,Virginia,Chesapeake City,6195.8,14.58059955,3.192835003,3.18941737,15.06660644,32.3,8,21.4,16.66480562,10.84145288,69.17162898,4.547286808,3.825191511,10.06980302,8.8,17.08637623,86.50194753,9.479434243,9.925339303,12.1,36.8,9303.53,67.296,235429,12.20495351,58.50468719,0.619632015,51.06380268,7.62705381,Urban,High
51570,Virginia,Colonial Heights City,6938.8,13.90322899,3.310910972,3.299665216,14.99077566,26.8,7.9,25.8,15.62369149,12.42750035,55.68209353,4.708162335,3.967294108,15.79155152,9,14.11261582,86.58441558,9.885190259,10.42452004,11.9,33.5,8986.11,45.283,17820,20.33108866,74.72502806,1.664945008,53.53535354,0,Urban,High
51580,Virginia,Covington City,10577.5,17.16022447,3.802077971,3.695412061,18.91179762,26.4,7,22.7,15.10788037,14.73252804,43.13271605,6.053169734,4.571197411,39.64150293,8.5,15.52062868,92.69385926,11.88006576,11.97727383,15.1,36.3,9292.08,35.374,5658,19.40615058,80.77059032,0,50.61859314,0,Urban,Middle
51590,Virginia,Danville City,10373.4,21.86216273,4.158974921,3.808331575,20.74403601,34.1,5.5,28.8,12.0976973,14.33406872,64.95481127,7.327722251,4.94272457,23.32485157,9.1,19.34619507,82.13139047,13.31900922,12.74005576,22.5,40,9154.45,32.369,42082,20.1511335,44.21843068,0.699793586,53.84012167,4.515155034,Urban,High
51595,Virginia,Emporia City,14527.5,27.53623986,4.818200992,4.191004081,23.51485931,29.7,5.1,27.6,11.22588271,15.63620072,52.85714286,7.031597686,7.247785869,25.63163676,8.5,24.69879518,76.10276297,15.36560859,14.21631229,27.7,43.8,8724.91,33.904,5496,17.2125182,28.52983988,1.898380793,54.20305677,6.310106293,Urban,High
51600,Virginia,Fairfax City,5145.2,13.01668496,2.732222994,2.735600309,10.72878814,21.8,9.8,16.1,18.46561459,11.11328699,85.12309319,3.428485123,3.838840543,28.18282073,9.9,16.31330978,70.24132971,8.27878015,8.602353373,5.7,33.1,9724.38,99.671,24013,16.22870945,58.28093116,6.567341529,50.44767418,0,Urban,High
51610,Virginia,Falls Church City,4495.4,10.45693953,2.637506049,2.81581235,12.91843738,27.5,9.6,21.1,19.74082546,4.615384615,88.08248527,3.039630627,4.353524271,19.11624145,10.1,13.34661355,56.95036436,7.7768944,8.599962775,6.2,33.4,7558.96,122.092,13892,11.43103945,71.67434495,2.159309021,50.84221135,0,Urban,High
51620,Virginia,Franklin City,10236.9,20.87685822,4.187694408,3.869086612,20.00045212,34.4,3.5,26.3,12.63905628,14.44270016,62.28600201,6.734469489,4.508703499,18.76612714,8.2,28.02816901,81.74199342,12.92130824,12.64782389,24.8,42.9,8290.17,36.004,8490,18.02120141,38.20965842,0,54.7467609,3.250990445,Urban,High
51630,Virginia,Fredericksburg City,5899.3,16.10661419,3.578811241,3.463894046,17.71610076,28.8,6.7,22,18.15135857,13.08639818,65.38310413,5.314715988,4.996459517,13.40388007,8.7,20.14314928,70.96069869,10.94000389,11.15285632,17.1,36.8,9479.6,50.71,28118,10.48794367,59.39255993,1.529328511,54.50956683,1.165280409,Urban,High
51640,Virginia,Galax City,9807.3,20.05358806,4.250586881,3.954246302,19.41904292,26,8,24.7,13.85463308,17.17262439,41.21935056,5.495616993,4.762820513,22.81151982,8.3,14.73509934,87.18224132,13.33895912,13.01993363,13.4,35.8,9810.5,32.829,6914,20.35001446,76.49696268,3.454047474,53.34104715,13.71769384,Urban,High
51650,Virginia,Hampton City,8405.5,17.28909611,3.685710544,3.531734773,18.03945709,34.8,6.5,23.5,16.71048283,13.28114773,69.19270979,5.971546525,4.382785691,10.59329773,8.4,23.46219768,82.46208631,11.21384455,11.22844631,18.5,43.5,8513.66,50.191,136454,14.08313424,39.78337022,0.827244544,51.77568998,0.248843098,Urban,High
51660,Virginia,Harrisonburg City,4392.8,21.46074391,4.345718893,3.869660942,20.66084286,24.8,7.1,18,17.967852,18.74153608,59.90392314,5.292502288,5.137554867,14.48225923,9.1,28.82165605,71.95042964,13.92353586,13.06770106,16.8,37.1,8253.77,39.967,52538,8.475769919,67.80996612,7.030067499,51.96048574,0,Urban,High
51670,Virginia,Hopewell City,11064.1,17.85651292,3.763642977,3.560089869,19.20559797,31.8,5.7,26.1,15.12527204,14.82969152,43.91196308,7.513140266,4.838022113,18.92232835,9,19.85168283,82.78898674,11.68426934,11.65164665,19.3,38.5,9370.71,37.193,22378,15.76101528,49.49950845,1.578692494,53.06551077,0,Urban,High
51678,Virginia,Lexington City,5016.6,18.12115386,3.843856665,3.729882499,18.73871422,26,7.7,19.9,20.15453554,15.02074689,73.68421053,7.493917275,5.693694994,30.09164273,8.4,24.26900585,49.17153996,12.30424575,12.1574214,15.5,33.5,8068.06,44.392,7262,14.3762049,81.12090333,0.74031064,43.84467089,0,Urban,Middle
51680,Virginia,Lynchburg City,7764.6,18.57553404,3.873887026,3.796883537,19.86245389,27.1,5.8,21.4,17.05001284,13.34925373,70.32322993,5.55959709,5.40428054,16.95193999,8.8,20.13657853,76.30803133,12.24108244,12.3442546,18.6,35.8,8598.27,39.939,79812,14.12945422,63.16969879,1.036325803,53.21380244,2.691615499,Urban,High
51683,Virginia,Manassas City,5629.3,15.12070627,3.100861832,3.130107096,14.89281997,28.7,9.3,20.1,17.74487918,19.71599792,52.45486221,4.13365328,3.580821022,10.45602529,9.5,21.20961061,77.49656382,9.462297018,9.749217386,7.2,36.3,8538.96,72.562,41764,8.694090604,42.82156882,10.4217898,49.82999713,0,Urban,High
51685,Virginia,Manassas Park City,4208.3,17.03350879,3.240150784,3.15514826,15.9735844,28.3,9.2,21.1,17.38611095,20.65606647,61.27033308,4.188096988,3.500079881,5.272176091,9.5,18.94024803,71.18708212,10.16704736,9.990351611,6.1,37.2,8091.77,75.429,15726,7.484420705,36.55729365,10.51244713,48.89355208,0,Urban,High
51690,Virginia,Martinsville City,12372.4,20.95358652,4.227749654,3.856441721,19.64408395,33.5,5.1,26.7,12.31741795,14.31629899,58.0781759,8.785289747,6.05231642,29.90299759,8.9,21.2677231,77.17647059,13.08505792,12.70733787,22.6,41.1,8469.45,32.541,13645,20.95272994,47.00622939,0.605060506,54.10773177,0,Urban,High
51700,Virginia,Newport News City,8193.8,17.86994354,3.574878547,3.605657481,20.37026476,32.3,6.9,25.5,16.08574414,13.11536041,65.46754183,5.403604624,4.162108494,10.87639713,8.6,18.1621153,79.18353883,11.31973599,11.34981148,17.5,40.9,8839.72,48.127,182385,11.95383392,44.71420347,2.156077652,51.48723853,0.028220608,Urban,High
51710,Virginia,Norfolk City,9466.7,16.86723924,3.660208314,3.611775085,19.04609195,30.1,6.4,23.6,18.64252386,15.00881788,67.35180792,5.579510951,4.942101664,10.75671888,8.6,23.55210099,74.12126324,11.66887461,11.69173217,19.8,38.7,9302.07,45.094,246393,10.1715552,44.03209507,1.282073714,47.66734445,0,Urban,High
51720,Virginia,Norton City,7192,16.89034166,3.893683927,3.700728103,19.26495159,26.2,7.1,22.9,16.29761427,12.56179122,76.44584648,6.955530217,5.703395764,17.36541801,8.9,14.95601173,92.94251565,11.82078065,11.93759891,15.2,35.6,10827.67,31.287,3939,15.94313278,86.0624524,1.085481683,52.06905306,2.577059121,Urban,Middle
51730,Virginia,Petersburg City,12800.4,24.23018558,4.375056504,3.964160079,21.97647878,41.4,3.8,26,11.71465389,15.18788763,45.81952587,9.029034827,5.059735179,16.20745543,8.9,19.14893617,78.55539212,14.09372471,13.27192132,28.1,45.6,9000.19,31.645,32477,15.60488961,15.63260153,1.080754514,53.88428734,2.106724244,Urban,High
51735,Virginia,Poquoson City,3936,10.08526879,2.756454351,2.898192191,12.99624162,24.7,9.2,21.7,18.86472883,8.548140601,73.59223301,3.832029379,3.643816892,6.640106242,8.3,9.259259259,88.67924528,7.876471858,8.858589219,6.5,31.6,8725.82,86.135,12059,18.62509329,91.85670454,0.566329157,50.50999254,6.502057613,Urban,Low
51740,Virginia,Portsmouth City,9585.4,18.81689978,3.800826948,3.510433484,19.80806594,37.2,6.4,29,14.64962884,13.61088971,62.2936544,6.227606593,4.401486023,11.66618058,8.7,22.48569092,81.92523717,11.78955019,11.5257013,20.2,38.1,8773.95,46.308,96201,14.05390796,39.04533217,0.641321347,52.16785688,0,Urban,High
51750,Virginia,Radford City,6435.8,21.42417431,4.642319344,4.191087971,23.31962183,29.6,6.1,19.7,18.33812009,12.29278631,77.61288285,5.632143278,9.048209719,14.16751672,8.7,27.37987307,76.18481652,14.60295905,13.98570208,19.8,36.6,10550.49,35.259,17403,7.952651842,82.72711601,0.591680251,52.38177326,2.931496831,Urban,Middle
51760,Virginia,Richmond City,9626.2,18.18997835,3.676184658,3.639503,19.75457972,30,5.6,20.7,18.19141176,18.41538698,66.77012638,5.192972553,6.168589298,15.3773416,9.4,24.62427064,70.19151444,12.16601355,12.18950746,21.6,39,8755.04,40.161,220289,11.57842652,40.55036793,2.737278195,52.43021667,0,Urban,High
51770,Virginia,Roanoke City,9104,17.88803821,3.738424723,3.721321572,19.13362919,31.9,6.2,25.5,15.28543879,17.45638288,58.46037682,4.859019707,4.519799089,16.59492296,9,19.70820097,79.9973675,11.54689434,11.9277957,17.3,37.8,8417.66,39.587,99897,15.1596144,59.90870597,2.230223677,52.09565853,0.006183527,Urban,High
51775,Virginia,Salem City,7657,13.75752125,3.437982265,3.271300361,15.53523629,25.2,7.5,20.8,17.35056828,11.95052821,64.53116906,4.384278133,3.99789314,20.79817918,9,17.81029263,80.81216632,10.00907575,10.38098891,11.1,34.3,8355.34,47.6,25432,17.59987417,85.22727273,0.691360094,52.2963196,0,Urban,Middle
51790,Virginia,Staunton City,8001.9,15.47677429,3.667285937,3.560192066,17.05667507,27.1,7.7,23.8,15.24115062,13.50238405,59.32231405,4.394596398,4.836199884,24.45187057,8.7,21.67698904,82.21140849,10.95668816,11.35370136,14.4,33.8,8660.25,43.401,24416,20.97395151,81.22542595,0.39309893,54.59125164,3.693253601,Urban,Middle
51800,Virginia,Suffolk City,7608.8,15.51455432,3.354938997,3.248128247,16.18408392,31.9,7.6,24.5,15.7149175,10.7241444,66.34679462,4.961288178,3.972527088,12.32633689,8.7,15.95605116,85.98258029,9.890736905,10.31428788,14.7,37.7,8511.33,61.171,88161,13.28592008,49.61604338,0.320301928,51.45132201,21.63267719,Suburban,High
51810,Virginia,Virginia Beach City,5574,12.17807966,3.020869002,3.072283095,15.80824181,27.9,8.3,18.9,19.88852724,11.24505566,76.25559367,4.28278813,3.674644956,7.228701938,8.3,16.7449756,82.533052,8.763180345,9.552965287,11.2,35.2,9604.54,67.032,452745,12.72901965,62.27302345,1.274261261,50.82618251,1.534495906,Urban,High
51820,Virginia,Waynesboro City,8315.1,16.03326404,3.628247956,3.548633192,18.17350791,29.7,7.4,22.9,15.95495033,13.60362915,48.50081774,4.747685876,4.046335601,19.65739961,8.7,17.56601607,83.32809718,11.09830958,11.4251289,14.2,34.3,8788.56,43.5,21491,17.65390163,77.17183938,1.333401191,52.41729096,2.527849186,Urban,High
51830,Virginia,Williamsburg City,7456.3,16.40248518,3.598786613,3.457447119,16.607924,26,7.5,22.6,18.52571431,13.39440456,75.16679022,6.345100426,4.927323349,13.61377714,8.2,16.97038724,65.38727524,10.95069602,11.12769028,16.3,34.1,8541.14,47.971,15052,15.83842679,67.99760829,1.158707865,54.05926123,0,Urban,High
51840,Virginia,Winchester City,8468.2,17.64522632,3.779080994,3.552557034,17.67322294,26.7,7.5,21.9,16.54386248,18.102537,58.8605783,4.339141814,4.772135482,18.51650147,9.6,21.64502165,69.55197564,11.5236497,11.4779407,12.5,35.8,8418.17,47.679,27284,15.11508577,67.19689195,5.438935056,50.55343791,0,Urban,High
53001,Washington,Adams,5739.1,24.89494919,4.507497794,3.997721861,16.2025013,34.4,8.1,23.6,16.34128574,18.19569173,38.56531049,6.809001731,3.733333333,14.0778977,7.2,22.4738676,74.9406802,14.1860083,12.80011378,8.2,31.7,7394.62,48.127,19254,10.30954607,35.01610055,18.9854049,48.87296146,40.15912003,Suburban,High
53003,Washington,Asotin,6714.3,15.64778156,4.221213449,3.820820315,15.52389899,33.4,7.4,21.9,17.81876779,10.53927181,63.64207879,4.698262568,4.439166878,11.26684393,7.2,14.07284768,78.9159244,11.77339761,11.43907289,14.6,30.8,7521.06,46.573,22105,21.24858629,91.02465506,0.336425242,51.50870844,6.654950747,Urban,Low
53005,Washington,Benton,5238.6,14.16256249,3.50896765,3.48299973,13.73291907,31.5,7.9,18.8,20.43814744,10.91026226,64.6792501,6.575013639,4.48397764,8.955095825,7.8,13.18614389,80.58608513,10.43017452,10.95620165,12.4,30.2,8672.43,62.698,190309,13.77233867,71.5210526,3.978433135,49.82896237,10.57102245,Urban,High
53007,Washington,Chelan,5751.7,15.18673706,3.835237108,3.75317062,13.14002304,26.7,8,17.3,16.78676703,13.35555702,47.65661524,5.460298258,4.372962048,15.01582024,6.8,17.37692873,76.77645671,11.07922035,11.15418753,11.2,27.5,7553.72,53.604,75644,17.90888901,68.20501296,5.826814916,50.10179261,27.22454557,Suburban,High
53009,Washington,Clallam,6705.6,14.05783536,3.772686644,3.919347984,14.89986855,26.3,7,18.8,16.42171761,13.25821054,59.77755878,7.994933314,4.189042949,10.31424053,5.6,15.90134675,76.24739555,10.85112049,11.58559747,15.5,27.5,7403.32,46.708,73486,27.62158779,83.21040743,0.865016808,50.56609422,35.4531959,Suburban,Middle
53011,Washington,Clark,5617.6,12.40196974,3.511049502,3.699994422,14.72255447,29.9,7.6,17.2,18.84461033,10.27850068,65.01818554,6.357504216,3.854742737,7.073045268,8.6,17.34600737,78.78412855,10.35297233,10.71913928,14.1,31.8,7958.76,64.282,459495,14.21625915,79.38258305,2.865710548,50.45560888,13.7684754,Urban,High
53013,Washington,Columbia,,15.80283984,3.996192821,3.87814371,16.72908644,30,6.8,22.3,15.27846954,11.6838488,76.75675676,6.391632772,4.343279526,15.05646173,6.1,16.96969697,68.91628813,12.24868298,12.15334737,14.7,27.6,8957.09,40.209,3944,27.43407708,87.90567951,0.913361169,50.27890467,34.25698872,Suburban,Middle
53015,Washington,Cowlitz,7618.4,15.77796855,4.18071061,3.956959877,17.37523153,32.1,6.6,21.1,18.07395177,11.22466196,56.6842661,7.586502846,4.502180377,10.18280086,7,18.52272727,79.18434343,12.01988225,11.78991717,15.8,29.3,8316.94,50.502,103468,18.4849422,84.41740442,1.410648524,50.41075502,28.65149888,Suburban,Middle
53017,Washington,Douglas,5276.6,16.54623021,3.935109208,3.693598718,16.54505898,28.7,7.2,18.9,18.36083432,16.26336015,51.74150231,6.265145396,3.598471018,8.793086122,6.8,17.81753131,81.74670037,12.01931057,11.43153402,10.6,29.8,7998.22,51.4,40534,16.42571668,65.16998076,7.759675796,49.580599,26.595717,Suburban,High
53019,Washington,Ferry,10070.5,19.49410399,4.760207082,4.359275969,19.46580154,28.1,4.6,19.5,17.01184417,16.47832687,54.91289199,10.16605913,5.157912664,5.217164471,5.2,15.59322034,69.4574968,14.12109435,13.51742841,18.9,30.9,7116.6,40.747,7582,23.42389871,74.10973358,0.17810659,48.41730414,100,Rural,High
53021,Washington,Franklin,4898,20.57627438,4.040769259,3.945596267,15.8464637,30.1,7.7,17.3,18.48740313,17.46238109,43.5511285,7.483569522,3.883626302,6.719129019,7.8,21.64640648,81.87554091,12.87009213,11.89051029,9.2,33.5,8038.68,58.246,88807,8.288761021,41.53839224,14.09713734,48.13584515,13.3336745,Urban,High
53023,Washington,Garfield,,13.77764952,3.705516458,3.694489261,16.06482571,33.1,4.4,27.5,17.46720377,8.768768769,75.36945813,6.148867314,3.85285576,13.54401806,6.2,12.37113402,75.30562347,11.08037287,11.53946004,13.3,27.9,7705.07,47.087,2219,25.14646237,91.25732312,0.240038406,50.56331681,100,Rural,Low
53025,Washington,Grant,6376.8,20.00568989,4.423562577,3.876214847,16.23804538,34.3,7.6,25.9,17.8924479,16.65297997,45.2317852,7.084450697,3.948224649,9.554789741,7.5,17.16094635,74.2810189,13.22858264,11.9955996,11.6,28.6,7892.84,50.573,93259,12.92636636,55.19252834,13.51611867,49.50621388,38.74887792,Suburban,High
53027,Washington,Grays Harbor,8437.8,16.39219288,4.046756498,4.052060455,18.69990751,36.9,6.9,25.5,17.96988516,14.36343852,56.16315285,8.948678881,4.516453285,12.7086334,5.6,16.90089432,76.9497198,11.86488771,12.08499453,16.7,33.5,8270.8,44.345,71122,19.61277804,79.38331318,2.35881287,48.6670791,40.11291674,Suburban,High
53029,Washington,Island,5140.7,11.42231908,3.275367248,3.339704285,13.91721038,27.4,7.5,18.7,18.24265662,10.00600661,70.28481722,6.035131744,4.024873021,9.965310628,7.9,15.69723523,75.20835712,9.423953453,10.08172702,13.5,28.6,6860.75,60.567,80593,23.20548931,79.97841004,0.817777303,49.99193478,46.89577867,Suburban,High
53031,Washington,Jefferson,5624.8,11.63515628,3.285194641,3.585676584,13.54326559,24.5,7.1,16.1,16.36197208,10.91224591,64.84390535,7.080834303,4.431768212,10.91703057,6.4,19.63768116,71.25484191,9.772647939,10.63040926,14.6,28.1,6811.89,53.421,30466,33.33552157,88.34110156,0.497186065,50.69257533,57.46853241,Rural,Middle
53033,Washington,King,4571.3,10.16291524,2.840467579,3.14489023,10.11553727,22.2,7.9,13.5,22.00571004,8.666526131,78.6809187,4.442974033,4.747337354,9.250146757,8.8,18.72776771,64.46332879,8.03402265,9.199545059,13.3,29.4,7678.42,81.816,2117125,12.44073921,61.68983881,4.822675379,50.02633288,3.207147292,Urban,High
53035,Washington,Kitsap,5529.1,11.92345869,3.228639845,3.52443507,13.76221199,29.6,7.5,17.9,19.28671125,8.278874496,71.57085942,5.48124745,4.026116142,8.655181503,8.2,16.06228232,68.79399423,9.650401619,10.28313239,13.4,31,7728.24,65.814,260131,16.5124495,77.12844682,0.758998305,48.97109533,16.7417265,Urban,High
53037,Washington,Kittitas,5106.1,14.97030798,3.690437749,3.765105195,16.13981054,28.9,6.4,17.3,19.22610318,12.17599906,67.54594595,6.144016909,5.362759199,9.642067636,6.8,24.63724305,72.28984306,11.39789128,11.67654049,16.8,30.8,7480.41,47.378,43269,15.11474728,84.11795974,1.331538001,49.65679817,40.0562141,Suburban,Middle
53039,Washington,Klickitat,6870.6,15.36203331,3.746210139,3.66054731,15.13185179,27.5,7.1,22.5,18.35240749,14.82204994,63.82978723,7.145125437,3.655619597,11.98408514,6.1,17.20698254,74.98351576,10.91138541,11.24517124,14.3,30.1,7597.43,50.043,21026,21.7730429,81.57994864,2.412827692,49.69561495,60.21261935,Rural,Middle
